Wrestler ID,Division ID,School ID,Season,Weight,Place,Ordinal
13890,5,151,2006,141,4,4th
13890,5,151,2007,149,2,2nd
13890,5,151,2008,149,3,3rd
13891,1,151,2005,149,4,4th
13891,1,151,2006,149,6,6th
13891,1,151,2007,165,4,4th
13891,1,151,2008,165,2,2nd
13891,5,151,2005,149,1,1st
13891,5,151,2006,149,5,5th
13891,5,151,2007,165,2,2nd
13891,5,151,2008,165,1,1st
13892,1,280,2006,157,8,8th
13892,1,280,2007,157,2,2nd
13892,5,280,2005,149,2,2nd
13892,5,280,2006,157,5,5th
13892,5,280,2007,157,3,3rd
13893,1,187,2005,174,3,3rd
13893,1,187,2006,174,2,2nd
13893,1,187,2007,184,1,1st
13893,1,187,2009,184,1,1st
13893,5,187,2005,174,2,2nd
13893,5,187,2006,174,1,1st
13893,5,187,2007,184,1,1st
13893,5,187,2009,184,1,1st
13894,1,6,2006,165,3,3rd
13894,4,6,2005,157,1,1st
13894,4,6,2006,165,1,1st
13895,1,9,2005,157,6,6th
13895,1,9,2006,157,2,2nd
13897,1,155,2006,184,2,2nd
13897,1,155,2007,184,3,3rd
13897,5,155,2005,184,6,6th
13897,5,155,2006,184,1,1st
13897,5,155,2007,184,2,2nd
13897,5,155,2008,184,6,6th
13898,1,9,2006,184,5,5th
13899,1,48,2005,197,6,6th
13899,1,48,2006,197,8,8th
13899,1,48,2008,197,2,2nd
13900,1,187,2007,285,3,3rd
13900,1,187,2008,285,1,1st
13900,5,187,2005,285,4,4th
13900,5,187,2006,285,3,3rd
13900,5,187,2007,285,3,3rd
13900,5,187,2008,285,1,1st
13901,1,121,2008,285,5,5th
13901,5,121,2008,285,3,3rd
13902,1,9,2005,285,5,5th
13902,1,9,2006,285,4,4th
13903,1,192,2006,285,7,7th
13903,6,192,2005,285,3,3rd
13903,6,192,2006,285,2,2nd
13905,1,202,2005,133,8,8th
13906,1,31,2006,125,6,6th
13906,1,31,2008,141,2,2nd
13907,1,187,2006,141,4,4th
13907,1,187,2007,141,2,2nd
13907,5,187,2005,141,4,4th
13907,5,187,2006,141,2,2nd
13907,5,187,2007,141,1,1st
13907,5,187,2008,149,7,7th
13909,1,155,2007,157,6,6th
13909,5,155,2005,157,4,4th
13909,5,155,2006,157,1,1st
13909,5,155,2007,157,1,1st
13909,5,155,2008,157,6,6th
13911,1,118,2005,157,5,5th
13911,1,118,2006,157,7,7th
13911,1,118,2008,157,4,4th
13911,5,118,2005,157,5,5th
13911,5,118,2006,157,3,3rd
13911,5,118,2007,157,2,2nd
13911,5,118,2008,157,3,3rd
13912,1,6,2005,174,8,8th
13912,4,6,2005,174,4,4th
13913,1,192,2005,197,4,4th
13913,1,192,2006,197,5,5th
13913,6,192,2005,197,3,3rd
13913,6,192,2006,197,3,3rd
13913,6,192,2007,197,3,3rd
13913,6,192,2008,197,4,4th
13914,1,200,2005,197,7,7th
13914,1,200,2006,197,2,2nd
13914,1,200,2007,197,5,5th
13914,1,200,2008,197,1,1st
13914,5,200,2005,197,4,4th
13914,5,200,2006,197,1,1st
13914,5,200,2007,197,4,4th
13914,5,200,2008,197,1,1st
13915,1,137,2007,125,6,6th
13915,6,193,2009,125,3,3rd
13922,2,343,2007,133,1,1st
13922,2,343,2009,133,1,1st
13925,1,112,2007,141,3,3rd
13925,1,112,2008,141,3,3rd
13937,1,70,2007,149,8,8th
13937,1,70,2008,157,1,1st
13937,1,70,2009,157,3,3rd
13937,4,70,2005,141,3,3rd
13937,4,70,2007,149,1,1st
13937,4,70,2008,157,2,2nd
13937,4,70,2009,157,1,1st
13939,1,121,2006,141,7,7th
13939,5,121,2005,141,5,5th
13939,5,121,2006,141,3,3rd
13939,5,121,2007,141,3,3rd
13939,5,121,2009,141,4,4th
13971,1,280,2007,149,6,6th
13971,5,280,2004,157,8,8th
13971,5,280,2005,157,7,7th
13971,5,280,2006,149,4,4th
13971,5,280,2007,149,6,6th
13998,1,202,2007,174,2,2nd
13998,1,202,2008,174,1,1st
14008,1,6,2006,184,4,4th
14008,1,6,2007,197,1,1st
14008,1,6,2008,197,5,5th
14008,4,6,2005,184,2,2nd
14008,4,6,2006,184,1,1st
14008,4,6,2007,197,1,1st
14008,4,6,2008,197,1,1st
14029,1,190,2006,285,8,8th
14029,5,190,2005,285,8,8th
14029,5,190,2006,285,6,6th
14032,1,202,2009,285,8,8th
14034,1,19,2007,285,8,8th
14035,1,258,2006,285,5,5th
14038,1,197,2007,285,4,4th
14043,7,466,2005,149,1,1st
14043,7,466,2006,157,1,1st
14044,7,469,2005,141,1,1st
14045,7,459,2005,165,1,1st
14046,7,499,2005,174,1,1st
14047,7,472,2005,184,1,1st
14048,2,467,2008,285,5,5th
14048,7,467,2005,197,1,1st
14049,7,466,2005,285,1,1st
14050,1,121,2005,165,2,2nd
14050,1,121,2006,174,3,3rd
14050,1,121,2007,165,1,1st
14050,1,121,2008,165,1,1st
14050,5,121,2005,165,2,2nd
14050,5,121,2006,174,2,2nd
14050,5,121,2007,165,1,1st
14050,5,121,2008,165,2,2nd
14051,1,70,2006,125,2,2nd
14051,1,70,2007,125,3,3rd
14051,1,70,2009,125,1,1st
14051,4,70,2006,125,1,1st
14051,4,70,2007,125,2,2nd
14051,4,70,2009,125,1,1st
14052,1,270,2006,141,6,6th
14052,1,270,2007,141,6,6th
14053,1,91,2009,125,2,2nd
14053,1,167,2007,125,1,1st
14053,1,167,2008,125,3,3rd
14053,6,167,2006,125,3,3rd
14053,6,167,2007,125,2,2nd
14053,6,167,2008,125,1,1st
14054,1,200,2007,133,7,7th
14054,5,200,2006,133,3,3rd
14054,5,200,2007,133,5,5th
14054,5,200,2009,133,6,6th
14055,1,158,2006,133,7,7th
14055,1,158,2007,133,6,6th
14055,6,158,2006,133,2,2nd
14055,6,158,2007,133,2,2nd
14055,6,158,2008,133,2,2nd
14056,1,155,2006,149,1,1st
14056,1,155,2007,149,3,3rd
14056,1,155,2008,149,7,7th
14056,5,155,2006,149,1,1st
14056,5,155,2007,149,1,1st
14056,5,155,2008,149,2,2nd
14058,1,91,2006,149,7,7th
14058,1,91,2007,149,1,1st
14058,1,91,2008,157,5,5th
14058,1,91,2009,157,4,4th
14059,1,20,2009,165,8,8th
14061,1,158,2009,157,5,5th
14063,1,116,2007,157,3,3rd
14063,1,116,2008,157,2,2nd
14063,1,116,2009,157,2,2nd
14063,5,116,2006,165,3,3rd
14063,5,116,2007,157,4,4th
14063,5,116,2008,157,1,1st
14063,5,116,2009,157,1,1st
14064,1,121,2006,165,8,8th
14064,1,121,2007,174,3,3rd
14064,5,121,2006,165,4,4th
14064,5,121,2007,174,3,3rd
14066,1,193,2007,174,5,5th
14066,6,193,2006,174,4,4th
14066,6,193,2007,174,2,2nd
14066,6,193,2008,174,2,2nd
14066,6,193,2009,165,4,4th
14067,1,200,2006,174,8,8th
14067,5,200,2004,174,8,8th
14067,5,200,2005,174,8,8th
14067,5,200,2006,174,5,5th
14067,5,200,2007,174,2,2nd
14069,1,280,2008,197,6,6th
14069,5,280,2008,197,3,3rd
14069,5,280,2009,197,2,2nd
14070,1,112,2006,197,6,6th
14070,1,112,2007,197,3,3rd
14071,1,151,2007,174,6,6th
14071,1,151,2008,174,2,2nd
14071,1,151,2009,174,1,1st
14071,5,151,2006,157,4,4th
14071,5,151,2007,174,1,1st
14071,5,151,2008,174,1,1st
14071,5,151,2009,174,1,1st
14072,1,70,2008,174,6,6th
14072,1,70,2009,174,5,5th
14072,4,70,2008,174,2,2nd
14072,4,70,2009,174,2,2nd
14075,1,158,2008,184,5,5th
14075,1,158,2009,174,3,3rd
14075,6,158,2008,184,4,4th
14075,6,158,2009,174,2,2nd
14076,1,187,2007,197,7,7th
14076,5,187,2006,184,6,6th
14076,5,187,2007,197,1,1st
14076,5,187,2008,197,2,2nd
14078,3,396,2006,157,1,1st
14078,3,396,2007,149,3,3rd
14079,3,140,2006,125,4,4th
14079,3,140,2007,125,1,1st
14080,3,275,2006,125,6,6th
14081,3,71,2006,125,7,7th
14081,3,71,2007,125,4,4th
14081,3,71,2008,125,3,3rd
14082,3,240,2006,125,8,8th
14083,3,13,2006,133,2,2nd
14083,3,13,2007,133,2,2nd
14084,3,405,2006,133,4,4th
14085,3,260,2006,133,8,8th
14085,3,260,2009,141,2,2nd
14086,3,398,2006,133,6,6th
14086,3,398,2007,133,1,1st
14086,3,398,2008,133,1,1st
14087,3,178,2006,133,7,7th
14087,3,178,2007,133,3,3rd
14087,3,178,2008,133,3,3rd
14088,3,408,2006,141,3,3rd
14089,3,238,2006,141,4,4th
14089,3,238,2008,149,7,7th
14089,3,238,2009,149,2,2nd
14090,3,345,2006,141,6,6th
14090,3,345,2007,149,7,7th
14091,3,284,2006,141,7,7th
14092,3,59,2006,141,8,8th
14093,3,337,2006,149,7,7th
14094,3,236,2006,149,8,8th
14094,3,236,2007,149,5,5th
14095,3,13,2006,157,2,2nd
14095,3,13,2007,157,1,1st
14096,3,363,2006,157,3,3rd
14096,3,363,2007,157,4,4th
14097,3,334,2006,157,4,4th
14097,3,334,2007,157,5,5th
14098,3,178,2006,157,5,5th
14098,3,178,2007,157,3,3rd
14099,3,123,2006,157,7,7th
14100,3,412,2006,157,8,8th
14100,3,412,2007,157,8,8th
14100,3,412,2008,149,2,2nd
14101,3,260,2006,165,3,3rd
14102,3,413,2006,165,4,4th
14102,3,413,2007,165,7,7th
14103,3,345,2006,165,5,5th
14104,3,396,2006,165,6,6th
14105,3,363,2006,165,8,8th
14107,3,13,2006,174,4,4th
14107,3,13,2007,174,5,5th
14107,3,13,2008,184,3,3rd
14108,3,123,2006,174,5,5th
14109,3,366,2006,174,8,8th
14110,3,140,2006,285,8,8th
14111,3,378,2006,184,6,6th
14111,3,378,2007,184,1,1st
14112,3,334,2006,184,7,7th
14113,3,123,2006,184,8,8th
14114,2,500,2009,165,8,8th
14114,3,275,2006,197,3,3rd
14115,3,260,2006,197,4,4th
14115,3,260,2007,197,1,1st
14115,3,260,2008,197,2,2nd
14116,3,178,2006,197,7,7th
14117,3,345,2006,197,8,8th
14137,7,466,2006,149,1,1st
14138,7,466,2006,165,1,1st
14138,7,466,2007,165,1,1st
14138,7,466,2008,174,1,1st
14138,7,466,2009,174,1,1st
14139,7,498,2006,174,1,1st
14140,7,497,2006,184,1,1st
14141,7,459,2006,197,1,1st
14141,7,459,2007,197,1,1st
14141,7,459,2008,197,1,1st
14142,7,489,2006,285,1,1st
14143,7,488,2006,125,1,1st
14143,7,488,2007,125,1,1st
14144,7,497,2006,133,1,1st
14145,7,487,2006,141,1,1st
14146,2,168,2006,125,1,1st
14146,2,168,2008,125,1,1st
14146,2,168,2009,133,3,3rd
14147,2,326,2006,133,1,1st
14147,2,326,2007,133,3,3rd
14147,2,326,2008,133,1,1st
14148,2,168,2006,149,2,2nd
14149,2,326,2006,125,5,5th
14149,2,326,2007,125,1,1st
14150,2,364,2006,125,7,7th
14151,2,11,2006,125,8,8th
14152,2,295,2006,125,6,6th
14153,2,145,2006,125,3,3rd
14153,2,145,2008,125,2,2nd
14154,2,203,2006,133,6,6th
14154,2,203,2007,133,5,5th
14154,2,203,2008,133,4,4th
14155,2,145,2006,133,7,7th
14156,2,168,2006,133,8,8th
14157,2,295,2006,133,3,3rd
14158,2,145,2006,141,4,4th
14159,2,326,2006,141,5,5th
14159,2,326,2007,141,5,5th
14159,2,326,2008,141,3,3rd
14160,2,471,2006,141,6,6th
14161,2,418,2006,141,7,7th
14161,2,418,2007,141,7,7th
14162,2,1,2006,285,4,4th
14163,2,163,2006,285,5,5th
14164,2,295,2006,285,6,6th
14165,2,358,2006,285,7,7th
14165,2,358,2007,285,7,7th
14166,2,15,2006,285,8,8th
14167,2,321,2006,149,3,3rd
14167,2,321,2007,149,6,6th
14168,2,358,2006,149,4,4th
14168,2,358,2007,149,7,7th
14169,2,273,2006,149,8,8th
14169,2,273,2008,149,2,2nd
14170,2,1,2006,157,6,6th
14171,2,365,2006,157,7,7th
14172,2,273,2006,157,8,8th
14172,2,273,2007,165,6,6th
14173,2,168,2006,165,3,3rd
14173,2,168,2008,174,2,2nd
14174,2,203,2006,165,5,5th
14174,2,203,2008,174,1,1st
14176,2,145,2006,165,7,7th
14176,2,145,2007,165,2,2nd
14176,2,145,2008,165,1,1st
14177,2,273,2006,165,8,8th
14177,2,273,2007,174,4,4th
14177,2,273,2009,184,7,7th
14178,2,251,2006,174,3,3rd
14179,2,500,2006,174,7,7th
14180,2,49,2006,174,8,8th
14181,2,364,2006,184,4,4th
14182,2,145,2006,184,6,6th
14183,2,15,2006,184,7,7th
14183,2,15,2007,197,3,3rd
14184,2,365,2006,184,8,8th
14185,2,327,2006,197,5,5th
14186,2,479,2006,197,6,6th
14187,2,11,2006,197,7,7th
14188,2,1,2006,197,8,8th
14188,2,1,2007,197,6,6th
14189,1,194,2009,141,2,2nd
14193,1,190,2009,133,2,2nd
14193,5,190,2008,133,7,7th
14193,5,190,2009,133,2,2nd
14202,1,166,2008,133,8,8th
14202,1,166,2009,133,8,8th
14202,4,166,2008,133,1,1st
14202,4,166,2009,133,1,1st
14203,1,118,2007,133,8,8th
14203,5,118,2006,133,7,7th
14203,5,118,2007,133,2,2nd
14203,5,118,2008,133,6,6th
14217,1,155,2008,141,7,7th
14217,5,155,2008,141,2,2nd
14242,1,81,2007,157,8,8th
14260,1,48,2007,174,7,7th
14260,1,48,2008,174,5,5th
14261,1,48,2008,184,4,4th
14267,1,166,2007,174,4,4th
14267,1,166,2008,174,7,7th
14267,4,166,2005,174,6,6th
14267,4,166,2006,174,4,4th
14267,4,166,2007,174,1,1st
14267,4,166,2008,174,1,1st
14268,1,208,2009,184,3,3rd
14269,1,110,2007,184,7,7th
14269,1,110,2009,184,8,8th
14269,4,110,2006,184,5,5th
14269,4,110,2007,184,1,1st
14269,4,110,2009,184,3,3rd
14271,1,151,2007,184,5,5th
14271,1,151,2008,184,3,3rd
14271,1,151,2009,197,4,4th
14271,5,151,2006,184,5,5th
14271,5,151,2007,184,3,3rd
14271,5,151,2008,184,2,2nd
14271,5,151,2009,197,1,1st
14275,1,167,2009,184,6,6th
14275,6,167,2009,184,1,1st
14278,1,121,2009,285,4,4th
14278,5,121,2009,285,1,1st
14298,7,472,2008,125,1,1st
14298,7,472,2009,125,1,1st
14309,1,48,2007,285,5,5th
14309,1,48,2008,285,7,7th
14310,1,121,2009,133,7,7th
14310,5,121,2009,133,5,5th
14449,2,168,2009,174,3,3rd
14500,1,158,2008,197,7,7th
14500,1,158,2009,197,5,5th
14500,6,158,2008,197,1,1st
14500,6,158,2009,197,3,3rd
14511,1,155,2007,125,5,5th
14511,1,155,2008,125,2,2nd
14511,1,155,2009,133,3,3rd
14511,5,155,2007,125,1,1st
14511,5,155,2008,125,2,2nd
14511,5,155,2009,133,4,4th
14515,1,158,2008,165,3,3rd
14515,1,158,2009,165,7,7th
14515,6,158,2008,165,1,1st
14515,6,158,2009,165,1,1st
14521,1,122,2008,133,7,7th
14521,6,122,2008,133,1,1st
14521,6,122,2009,133,1,1st
14522,1,122,2008,141,5,5th
14522,1,122,2009,141,3,3rd
14522,6,122,2008,141,1,1st
14522,6,122,2009,141,2,2nd
14524,1,122,2008,157,7,7th
14524,6,122,2008,157,1,1st
14524,6,122,2009,157,4,4th
14528,1,193,2008,285,4,4th
14528,1,193,2009,285,3,3rd
14528,6,193,2008,285,1,1st
14528,6,193,2009,285,4,4th
14530,1,122,2008,285,6,6th
14530,1,122,2009,285,5,5th
14530,6,122,2008,285,2,2nd
14530,6,122,2009,285,1,1st
14531,1,193,2008,184,7,7th
14531,6,193,2008,184,3,3rd
14533,1,121,2007,125,8,8th
14533,1,121,2008,125,6,6th
14533,5,121,2007,125,2,2nd
14533,5,121,2008,125,4,4th
14533,5,121,2009,125,3,3rd
14535,1,121,2009,165,3,3rd
14535,5,121,2008,157,7,7th
14535,5,121,2009,165,2,2nd
14536,1,121,2008,184,6,6th
14536,1,121,2009,184,4,4th
14536,5,121,2008,184,3,3rd
14536,5,121,2009,184,2,2nd
14538,1,112,2008,174,8,8th
14541,1,187,2008,125,7,7th
14541,1,187,2009,125,3,3rd
14541,5,187,2008,125,7,7th
14541,5,187,2009,125,2,2nd
14549,1,48,2007,165,8,8th
14555,1,118,2007,125,4,4th
14555,1,118,2008,125,1,1st
14555,1,118,2009,125,5,5th
14555,5,118,2007,125,3,3rd
14555,5,118,2008,125,1,1st
14555,5,118,2009,125,1,1st
14557,1,116,2008,133,4,4th
14557,5,116,2008,133,2,2nd
14557,5,116,2009,133,3,3rd
14559,1,280,2009,149,3,3rd
14559,5,280,2008,141,6,6th
14559,5,280,2009,149,5,5th
14560,1,110,2007,149,5,5th
14560,1,110,2008,149,6,6th
14560,4,110,2007,149,2,2nd
14560,4,110,2008,149,2,2nd
14560,4,110,2009,157,2,2nd
14562,1,200,2008,157,3,3rd
14562,5,200,2008,157,2,2nd
14562,5,200,2009,165,3,3rd
14563,1,190,2007,149,4,4th
14563,1,190,2008,149,8,8th
14563,1,190,2009,149,4,4th
14563,5,190,2007,149,3,3rd
14563,5,190,2008,149,6,6th
14563,5,190,2009,149,3,3rd
14564,1,184,2008,165,5,5th
14564,1,184,2009,165,6,6th
14565,1,6,2008,165,6,6th
14565,1,6,2009,174,8,8th
14565,4,6,2008,165,3,3rd
14565,4,6,2009,174,1,1st
14567,1,190,2007,184,6,6th
14567,1,190,2008,184,1,1st
14567,1,190,2009,184,2,2nd
14567,5,190,2007,184,6,6th
14567,5,190,2008,184,1,1st
14567,5,190,2009,184,3,3rd
14569,1,122,2007,184,2,2nd
14569,1,122,2008,184,2,2nd
14569,1,122,2009,197,1,1st
14570,1,167,2008,197,4,4th
14570,1,167,2009,197,2,2nd
14570,6,167,2008,197,2,2nd
14570,6,167,2009,197,1,1st
14571,1,34,2007,285,6,6th
14572,1,200,2007,285,2,2nd
14572,5,200,2007,285,2,2nd
14574,1,166,2008,285,3,3rd
14574,4,166,2008,285,1,1st
14575,1,190,2007,141,7,7th
14575,1,190,2008,141,1,1st
14575,1,190,2009,141,1,1st
14575,5,190,2006,149,6,6th
14575,5,190,2007,141,7,7th
14575,5,190,2008,141,3,3rd
14575,5,190,2009,141,3,3rd
14576,1,176,2008,149,5,5th
14576,1,176,2009,149,1,1st
14577,1,118,2007,149,7,7th
14577,5,118,2007,149,5,5th
14577,5,118,2008,165,6,6th
14578,1,233,2007,157,7,7th
14578,1,233,2008,157,6,6th
14581,1,70,2007,184,8,8th
14581,4,70,2007,184,3,3rd
14581,4,70,2008,184,6,6th
14584,1,148,2008,197,3,3rd
14584,1,148,2009,197,3,3rd
14602,1,280,2009,141,4,4th
14602,5,280,2008,133,5,5th
14602,5,280,2009,141,2,2nd
14603,1,10,2008,141,6,6th
14603,4,10,2008,141,1,1st
14603,4,10,2009,149,2,2nd
14607,1,6,2009,149,7,7th
14607,4,6,2008,141,6,6th
14607,4,6,2009,149,3,3rd
14610,1,167,2008,149,3,3rd
14610,1,167,2009,157,1,1st
14610,6,167,2008,149,1,1st
14610,6,167,2009,157,1,1st
14612,1,19,2008,157,8,8th
14612,1,19,2009,157,6,6th
14614,1,206,2009,149,5,5th
14614,5,206,2008,149,4,4th
14614,5,206,2009,149,4,4th
14621,1,31,2009,157,7,7th
14622,7,521,2008,157,1,1st
14627,1,200,2008,149,2,2nd
14627,5,200,2008,149,5,5th
14627,5,200,2009,149,2,2nd
14635,1,155,2009,157,8,8th
14635,5,155,2008,165,8,8th
14635,5,155,2009,157,3,3rd
14641,1,27,2009,165,5,5th
14641,4,27,2008,165,4,4th
14641,4,27,2009,165,2,2nd
14643,1,167,2008,165,8,8th
14643,6,167,2008,165,2,2nd
14643,6,167,2009,165,2,2nd
14657,1,235,2009,184,7,7th
14669,1,32,2009,197,7,7th
14683,1,128,2009,285,6,6th
14684,1,280,2008,285,8,8th
14684,5,280,2008,285,4,4th
14684,5,280,2009,285,2,2nd
14686,1,158,2009,285,1,1st
14686,6,158,2008,285,3,3rd
14686,6,158,2009,285,2,2nd
14688,1,116,2009,285,7,7th
14688,5,116,2008,285,5,5th
14688,5,116,2009,285,3,3rd
14693,3,13,2007,125,2,2nd
14693,3,13,2008,125,1,1st
14693,3,13,2009,125,4,4th
14694,3,413,2007,125,3,3rd
14695,3,405,2007,125,5,5th
14696,3,345,2007,125,6,6th
14697,3,385,2007,125,7,7th
14697,3,385,2008,125,5,5th
14697,3,385,2009,125,1,1st
14698,3,60,2007,125,8,8th
14699,3,260,2007,133,5,5th
14699,3,260,2008,133,2,2nd
14700,3,123,2007,133,7,7th
14701,3,60,2007,133,8,8th
14702,3,60,2007,141,3,3rd
14703,3,282,2007,141,4,4th
14704,3,380,2007,141,6,6th
14704,3,380,2008,141,1,1st
14705,3,140,2007,141,7,7th
14705,3,140,2008,141,4,4th
14706,3,249,2007,141,8,8th
14707,3,282,2007,149,8,8th
14708,3,260,2007,157,6,6th
14708,3,260,2008,157,1,1st
14708,3,260,2009,157,1,1st
14709,3,71,2007,157,7,7th
14709,3,71,2008,157,7,7th
14710,3,53,2007,165,8,8th
14711,3,16,2007,165,6,6th
14711,3,16,2008,165,6,6th
14712,3,260,2007,165,5,5th
14713,3,363,2007,165,3,3rd
14713,3,363,2008,165,5,5th
14714,3,195,2007,174,2,2nd
14714,3,195,2008,174,4,4th
14715,3,284,2007,174,3,3rd
14715,3,284,2008,174,5,5th
14716,3,383,2007,174,8,8th
14717,3,238,2007,174,7,7th
14718,3,415,2007,174,6,6th
14719,3,260,2007,184,4,4th
14719,3,260,2008,184,1,1st
14720,3,123,2007,184,5,5th
14721,3,173,2007,184,6,6th
14722,3,366,2007,184,7,7th
14723,3,28,2007,197,2,2nd
14724,3,140,2007,197,3,3rd
14724,3,140,2008,197,5,5th
14725,3,398,2007,197,4,4th
14726,3,338,2007,197,5,5th
14727,3,238,2007,197,7,7th
14728,3,13,2007,197,8,8th
14729,3,344,2007,285,8,8th
14730,3,28,2007,285,7,7th
14731,3,378,2007,285,6,6th
14732,3,13,2007,285,5,5th
14733,3,239,2007,285,4,4th
14733,3,239,2008,285,4,4th
14734,3,131,2007,285,3,3rd
14734,3,131,2008,285,8,8th
14735,3,16,2007,285,2,2nd
14736,7,503,2007,149,1,1st
14737,2,295,2007,125,2,2nd
14738,2,1,2007,125,3,3rd
14738,2,1,2008,125,4,4th
14738,2,1,2009,125,1,1st
14739,2,273,2007,125,4,4th
14739,2,273,2008,125,7,7th
14740,2,504,2007,125,5,5th
14741,2,15,2007,125,7,7th
14742,2,251,2007,125,8,8th
14742,2,251,2008,125,6,6th
14743,2,203,2007,125,6,6th
14744,2,219,2007,141,2,2nd
14744,2,219,2008,141,2,2nd
14745,2,168,2007,141,8,8th
14746,2,273,2007,133,7,7th
14746,2,273,2009,133,4,4th
14747,2,321,2007,133,8,8th
14748,2,251,2007,141,3,3rd
14749,2,269,2007,141,4,4th
14749,2,269,2008,141,7,7th
14749,2,269,2009,141,1,1st
14750,2,1,2007,141,6,6th
14750,2,1,2008,149,4,4th
14751,2,168,2007,149,1,1st
14751,2,168,2008,149,1,1st
14751,2,168,2009,157,1,1st
14752,2,417,2007,149,5,5th
14753,2,365,2007,149,2,2nd
14754,2,295,2007,157,2,2nd
14755,2,418,2007,157,6,6th
14755,2,418,2009,157,3,3rd
14756,2,326,2007,157,3,3rd
14756,2,326,2008,157,3,3rd
14757,2,145,2007,157,7,7th
14758,2,163,2007,157,8,8th
14759,2,417,2007,165,1,1st
14759,2,417,2009,174,1,1st
14761,2,326,2007,165,8,8th
14761,2,326,2009,165,5,5th
14762,2,330,2007,165,5,5th
14762,2,330,2008,165,3,3rd
14763,2,11,2007,165,4,4th
14764,2,11,2007,174,8,8th
14764,2,11,2008,174,5,5th
14765,2,417,2007,174,6,6th
14766,2,295,2007,184,3,3rd
14767,2,168,2007,184,2,2nd
14768,2,326,2007,184,5,5th
14768,2,326,2009,197,3,3rd
14769,2,273,2007,184,8,8th
14770,2,251,2007,197,1,1st
14771,2,417,2007,197,2,2nd
14771,2,417,2008,197,1,1st
14771,2,417,2009,197,4,4th
14772,2,295,2007,197,5,5th
14772,2,295,2008,184,6,6th
14773,2,326,2007,197,8,8th
14774,2,364,2007,285,4,4th
14774,2,364,2009,285,8,8th
14775,2,145,2007,285,5,5th
14775,2,145,2008,285,4,4th
14775,2,145,2009,285,3,3rd
14776,2,251,2007,285,8,8th
14777,2,219,2007,285,6,6th
14778,7,505,2007,141,1,1st
14780,7,461,2007,157,1,1st
14781,7,329,2007,184,1,1st
14782,7,466,2007,174,1,1st
14783,7,488,2007,285,1,1st
14784,7,506,2007,133,1,1st
14786,1,151,2009,141,7,7th
14787,1,121,2008,149,1,1st
14787,1,121,2009,149,2,2nd
14787,5,121,2008,149,1,1st
14787,5,121,2009,149,1,1st
14788,1,121,2008,133,2,2nd
14788,5,121,2008,133,3,3rd
14790,1,121,2008,174,3,3rd
14790,5,121,2008,174,3,3rd
14790,5,121,2009,174,3,3rd
14792,1,167,2008,174,4,4th
14792,1,167,2009,174,4,4th
14792,6,167,2008,174,1,1st
14792,6,167,2009,174,1,1st
14813,1,122,2008,165,7,7th
14813,1,122,2009,165,4,4th
14813,6,122,2008,165,3,3rd
14813,6,122,2009,165,3,3rd
14819,1,122,2008,197,8,8th
14819,6,122,2008,197,3,3rd
14822,1,70,2008,133,6,6th
14822,4,70,2008,133,3,3rd
14822,4,70,2009,133,2,2nd
14823,1,152,2008,133,3,3rd
14823,1,152,2009,133,1,1st
14823,5,152,2008,133,1,1st
14823,5,152,2009,133,1,1st
14844,1,70,2008,165,4,4th
14844,4,70,2008,165,1,1st
14844,4,70,2009,165,1,1st
14849,1,166,2009,149,6,6th
14849,4,166,2008,149,3,3rd
14849,4,166,2009,149,1,1st
14857,1,148,2009,133,6,6th
14863,1,254,2009,174,7,7th
14867,1,194,2008,125,8,8th
14875,1,246,2008,141,8,8th
14885,1,128,2009,125,8,8th
14900,1,91,2009,165,1,1st
14912,1,20,2008,184,8,8th
14917,1,9,2009,125,4,4th
14918,1,9,2009,141,6,6th
14919,1,20,2009,197,6,6th
14940,7,466,2008,133,1,1st
14940,7,466,2009,133,1,1st
14941,7,506,2008,141,1,1st
14942,7,507,2008,184,1,1st
14943,7,487,2008,285,1,1st
14944,7,466,2008,149,1,1st
14945,7,487,2008,165,1,1st
14946,3,60,2008,125,2,2nd
14946,3,60,2009,125,5,5th
14947,3,260,2008,125,4,4th
14948,3,76,2008,125,6,6th
14948,3,76,2009,125,8,8th
14949,3,334,2008,125,7,7th
14950,3,123,2008,125,8,8th
14951,3,13,2008,133,5,5th
14951,3,13,2009,133,5,5th
14952,3,71,2008,133,6,6th
14952,3,71,2009,133,2,2nd
14953,3,140,2008,133,7,7th
14953,3,140,2009,133,1,1st
14954,3,13,2008,141,2,2nd
14954,3,13,2009,157,3,3rd
14955,3,173,2008,141,3,3rd
14956,3,260,2008,141,5,5th
14956,3,260,2009,133,3,3rd
14957,3,60,2008,141,6,6th
14958,3,286,2008,141,7,7th
14958,3,286,2009,141,3,3rd
14959,3,305,2008,141,8,8th
14960,3,13,2008,149,3,3rd
14960,3,13,2009,149,5,5th
14961,3,28,2008,149,4,4th
14962,3,385,2008,149,5,5th
14963,3,363,2008,149,6,6th
14963,3,363,2009,149,1,1st
14964,3,140,2008,149,8,8th
14965,3,195,2008,157,2,2nd
14965,3,195,2009,157,2,2nd
14966,3,76,2008,157,3,3rd
14967,3,82,2008,157,4,4th
14967,3,82,2009,165,6,6th
14968,3,173,2008,157,5,5th
14969,3,282,2008,157,6,6th
14969,3,282,2009,157,5,5th
14970,3,105,2008,157,8,8th
14971,3,59,2009,165,3,3rd
14971,3,60,2008,165,1,1st
